LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,CD
31200,HONOLULU,HI,96826,424940.0,Corporation,Unknown,,Unanswered,3.0,04/08/2020,Central Pacific Bank,HI-01
2450,HONOLULU,HI,96813,722513.0,Sole Proprietorship,Unknown,,Unanswered,,06/16/2020,Bank of Hawaii,HI-01
40020,KIHEI,HI,96753,813990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,HI-02
27565,KAHULUI,HI,96732,811111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,05/02/2020,FIRST HAWAIIAN BANK,HI-02
3500,KAILUA KONA,HI,96740,238220.0,Corporation,Unanswered,Unanswered,Unanswered,1.0,05/02/2020,FIRST HAWAIIAN BANK,HI-02
72500,HONOLULU,HI,96817,425120.0,Corporation,Unknown,,Unanswered,14.0,04/06/2020,"ASB, FSB",HI-01
16900,HONOLULU,HI,96821,541613.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,1.0,05/15/2020,Hawaii National Bank.,HI-01
45400,HONOLULU,HI,96817,453110.0,Limited  Liability Company(LLC),Asian,Female,Non-Veteran,7.0,04/09/2020,Hawaii National Bank.,HI-01
34000,KIHEI,HI,96753,721199.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,06/12/2020,"American Savings Bank, FSB(First State Bank)",HI-02
129500,WAILUKU,HI,96793,711310.0,Professional Association,Unanswered,Unanswered,Unanswered,8.0,04/05/2020,Bank of Hawaii,HI-02
25910.15,LIHUE,HI,96766,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Alma,HI-02
27500,KAILUA KONA,HI,96734,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,3.0,04/12/2020,"American Savings Bank, FSB(First State Bank)",HI-02
9700,VOLCANO,HI,96785,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,HI-02
3100,HONOLULU,HI,96818,485310.0,Self-Employed Individuals,Asian,Male Owned;,Non-Veteran,1.0,2020-04-30,Ohana Pacific Bank,HI-01
17500,AIEA,HI,96701,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,04/10/2020,Central Pacific Bank,HI-01
13600,HONOLULU,HI,96822,522390.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/28/2020,Central Pacific Bank,HI-01
67500,HONOLULU,HI,96816,722513.0,Corporation,Unknown,,Unanswered,7.0,04/07/2020,Central Pacific Bank,HI-01
8075,HAIKU,HI,96708,236118.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,WebBank,HI-02
31527,MILILANI,HI,96789,237310.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,FIRST HAWAIIAN BANK,HI-01
76585,HILO,HI,96720,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,8.0,04/16/2020,FIRST HAWAIIAN BANK,HI-02
57900,AIEA,HI,96701,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,14.0,05/07/2020,"American Savings Bank, FSB(First State Bank)",HI-01
8440,HONOLULU,HI,96816,485320.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0.0,05/13/2020,Central Pacific Bank,HI-01
39290,KEAAU,HI,96749,236115.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/10/2020,Bank of Hawaii,HI-02
17200,HONOLULU,HI,96825,621999.0,Self-Employed Individuals,Unknown,,Unanswered,26.0,04/14/2020,Central Pacific Bank,HI-01
7100,KAPOLEI,HI,96707,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4.0,04/11/2020,"American Savings Bank, FSB(First State Bank)",HI-02
99425,AIEA,HI,96701,238310.0,Partnership,Asian,Unanswered,Unanswered,7.0,06/26/2020,"Kabbage, Inc.",HI-01
6700,HONOLULU,HI,96822,531210.0,Sole Proprietorship,Unknown,,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-01
7200,HONOLULU,HI,96825,541213.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/11/2020,Central Pacific Bank,HI-01
85612,HAUULA,HI,96717,722513.0,Corporation,White,Male Owned,Non-Veteran,,04/15/2020,Bank of Hawaii,HI-02
92200,HONOLULU,HI,96817,811420.0,Corporation,Unanswered,Male Owned;,Non-Veteran,7.0,04/06/2020,"ASB, FSB",HI-01
38000,HILO,HI,96720,722511.0,Corporation,Unanswered,Unanswered,Unanswered,6.0,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-02
27790,HONOLULU,HI,96837,532490.0,Corporation,Unanswered,Unanswered,Unanswered,2.0,05/01/2020,FIRST HAWAIIAN BANK,HI-01
14000,WAILUKU,HI,96793,561510.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/08/2020,Central Pacific Bank,HI-02
12583,LAWAI,HI,96765,531311.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,05/04/2020,FIRST HAWAIIAN BANK,HI-02
42880,KAPOLEI,HI,96707,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,8.0,04/27/2020,Bank of Hawaii,HI-02
13500,KAILUA KONA,HI,96740,451110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,HI-02
136100,HONOLULU,HI,96815,531210.0,Corporation,Unknown,,Unanswered,8.0,04/06/2020,Bank of Hawaii,HI-01
69100,HONOLULU,HI,96818,339999.0,Corporation,Unknown,,Unanswered,14.0,04/05/2020,"ASB, FSB",HI-01
108400,LAHAINA,HI,96761,453920.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7.0,04/10/2020,FIRST HAWAIIAN BANK,HI-02
32500,KURTISTOWN,HI,96760,562991.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,06/24/2020,Bank of Hawaii,HI-02
20100,MILILANI,HI,96789,541213.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,04/15/2020,Central Pacific Bank,HI-01
39650,HONOLULU,HI,96825,812910.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7.0,2020-04-30,FIRST HAWAIIAN BANK,HI-01
4300,HONOLULU,HI,96821,541921.0,Sole Proprietorship,Unknown,,Unanswered,0.0,2020-04-30,Central Pacific Bank,HI-01
13400,KAILUA KONA,HI,96734,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,04/11/2020,Central Pacific Bank,HI-02
43112.5,HONOLULU,HI,96816,812310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,15.0,04/28/2020,FIRST HAWAIIAN BANK,HI-01
15000,KAPOLEI,HI,96709,812199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,42.0,04/08/2020,Central Pacific Bank,HI-02
4300,LIHUE,HI,96766,722515.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,1.0,04/06/2020,"ASB, FSB",HI-02
5000,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unknown,,Unanswered,16.0,04/28/2020,Central Pacific Bank,HI-01
18912,AIEA,HI,96701,531120.0,Corporation,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,HI-01
3400,HONOLULU,HI,96815,812990.0,Limited  Liability Company(LLC),Unknown,,Unanswered,14.0,04/03/2020,Central Pacific Bank,HI-01
44385,KAHULUI,HI,96732,423990.0,Corporation,Unanswered,Male Owned,Non-Veteran,9.0,04/27/2020,Bank of Hawaii,HI-02
6000,HONOLULU,HI,96818,812111.0,Independent Contractors,Unknown,,Unanswered,0.0,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
27500,LAHAINA,HI,96761,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,10.0,04/04/2020,Central Pacific Bank,HI-02
117100,HONOLULU,HI,96819,488410.0,Limited  Liability Company(LLC),Unknown,,Unanswered,20.0,05/01/2020,"American Savings Bank, FSB(First State Bank)",HI-01
1000,HONOLULU,HI,96817,485310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0.0,05/23/2020,Celtic Bank Corporation,HI-01
27010,KANEOHE,HI,96744,423940.0,Corporation,Unanswered,Unanswered,Unanswered,8.0,05/15/2020,Bank of Hawaii,HI-02
62992,HONOLULU,HI,96815,722511.0,Corporation,Unknown,,Unanswered,21.0,04/27/2020,Bank of Hawaii,HI-01
1085,PAHOA,HI,96778,445110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,05/08/2020,CU Hawaii FCU,HI-02
30785,HONOLULU,HI,96821,111421.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6.0,04/28/2020,FIRST HAWAIIAN BANK,HI-01
31500,WAILUKU,HI,96793,541110.0,Partnership,Unanswered,Unanswered,Unanswered,4.0,04/28/2020,FIRST HAWAIIAN BANK,HI-02
10325,KIHEI,HI,96753,541921.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,05/01/2020,WebBank,HI-02
63800,LAHAINA,HI,96761,812990.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,8.0,04/10/2020,City National Bank,HI-02
30000,LAHAINA,HI,96761,722515.0,Corporation,Unanswered,Unanswered,Unanswered,9.0,05/01/2020,WebBank,HI-02
75700,PUKALANI,HI,96768,621210.0,Corporation,Unanswered,Unanswered,Unanswered,8.0,04/28/2020,Bank of Hawaii,HI-02
48875,KAHUKU,HI,96731,424480.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,8.0,06/12/2020,FIRST HAWAIIAN BANK,HI-02
9300,KAILUA KONA,HI,96740,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,05/11/2020,"American Savings Bank, FSB(First State Bank)",HI-02
30000,HONOLULU,HI,96817,451140.0,Corporation,Unknown,,Unanswered,3.0,04/10/2020,Central Pacific Bank,HI-01
124600,HONOLULU,HI,96816,721199.0,Limited  Liability Company(LLC),Unknown,,Unanswered,11.0,04/15/2020,FIRST HAWAIIAN BANK,HI-01
14615,HILO,HI,96720,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,MBE Capital Partners,HI-02
12500,KILAUEA,HI,96754,541940.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,05/20/2020,FIRST HAWAIIAN BANK,HI-02
20833,KIHEI,HI,96753,711510.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,05/05/2020,Cross River Bank,HI-02
29000,HONOLULU,HI,96817,621111.0,Corporation,Asian,Male Owned;,Non-Veteran,5.0,04/07/2020,Central Pacific Bank,HI-01
4170.2,KOLOA,HI,96756,561720.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,05/05/2020,Kaua'i Government Employees' FCU;,HI-02
12227,PAIA,HI,96779,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,05/10/2020,Bank of Hawaii,HI-02
19925,MILILANI,HI,96789,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6.0,04/27/2020,Bank of Hawaii,HI-01
85700,HONOLULU,HI,96821,621111.0,Limited  Liability Company(LLC),Unknown,,Unanswered,7.0,04/08/2020,FIRST HAWAIIAN BANK,HI-01
11631,HONOLULU,HI,96814,337122.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0.0,2020-04-30,Central Pacific Bank,HI-01
21800,KAPAA,HI,96746,541310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,2.0,05/03/2020,"American Savings Bank, FSB(First State Bank)",HI-02
7377.5,HONOKAA,HI,96727,453220.0,Corporation,Unanswered,Unanswered,Unanswered,2.0,2020-04-30,Hawaii Community FCU,HI-02
8900,LAHAINA,HI,96761,713940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-02
16198,EWA BEACH,HI,96706,423990.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,06/19/2020,"Kabbage, Inc.",HI-01
32500,HONOLULU,HI,96825,812112.0,Sole Proprietorship,Unknown,,Non-Veteran,4.0,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
3325,HAIKU,HI,96708,713940.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,05/21/2020,Bank of Hawaii,HI-02
98200,HONOLULU,HI,96818,311340.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,38.0,04/29/2020,"Zions Bank, A Division of",HI-01
23300,KIHEI,HI,96753,561730.0,Corporation,Unanswered,Unanswered,Unanswered,6.0,04/28/2020,Bank of Hawaii,HI-02
32587,KEAAU,HI,96749,424440.0,Corporation,White,Male Owned,Veteran,,04/14/2020,Bank of Hawaii,HI-02
44000,KAMUELA,HI,96743,722511.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,15.0,2020-04-30,Central Pacific Bank,HI-02
10097,HONOLULU,HI,96821,541690.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,05/28/2020,Bank of Hawaii,HI-01
29078,HOLUALOA,HI,96725,562920.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/05/2020,Central Pacific Bank,HI-02
20800,KAILUA KONA,HI,96740,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,05/19/2020,"American Savings Bank, FSB(First State Bank)",HI-02
47080,WAIPAHU,HI,96797,621210.0,Sole Proprietorship,Asian,Male Owned,Non-Veteran,,04/13/2020,Bank of Hawaii,HI-01
7336.19,HONOLULU,HI,96816,812199.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0.0,2020-04-30,Celtic Bank Corporation,HI-01
64300,HONOLULU,HI,96815,551112.0,Corporation,Unknown,,Unanswered,5.0,04/10/2020,FIRST HAWAIIAN BANK,HI-01
20417,HONOLULU,HI,96814,541820.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,07/30/2020,"Kabbage, Inc.",HI-01
51187,KAHULUI,HI,96732,453110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,9.0,04/27/2020,FIRST HAWAIIAN BANK,HI-02
46250,LAWAI,HI,96765,531311.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/16/2020,Bank of Hawaii,HI-02
32500,HONOLULU,HI,96814,531390.0,Limited  Liability Company(LLC),Unknown,,Unanswered,2.0,04/07/2020,Central Pacific Bank,HI-01
17500,HILO,HI,96720,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0.0,04/15/2020,FIRST HAWAIIAN BANK,HI-02
130300,HONOLULU,HI,96825,713990.0,Corporation,Unknown,,Unanswered,22.0,04/27/2020,FIRST HAWAIIAN BANK,HI-01
6382,KANEOHE,HI,96744,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,06/22/2020,Bank of Hawaii,HI-02
8900,KIHEI,HI,96753,532490.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,3.0,04/13/2020,Central Pacific Bank,HI-02
6603.33,CAPTAIN COOK,HI,96704,111998.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2.0,2020-04-30,Hawaii Community FCU,HI-02
12500,HONOLULU,HI,96813,812990.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/12/2020,Central Pacific Bank,HI-01
36639,LAHAINA,HI,96761,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,06/16/2020,Bank of Hawaii,HI-02
8400,HONOLULU,HI,96817,444190.0,Limited  Liability Company(LLC),Asian,Female Owned;,Non-Veteran,3.0,04/27/2020,Hawaii National Bank.,HI-01
102000,HONOLULU,HI,96813,531312.0,Corporation,Unknown,,Unanswered,0.0,04/29/2020,Central Pacific Bank,HI-01
15400,WAIPAHU,HI,96797,812113.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4.0,04/28/2020,"American Savings Bank, FSB(First State Bank)",HI-01
29545,KAILUA KONA,HI,96745,722513.0,Corporation,Unanswered,Unanswered,Unanswered,9.0,04/29/2020,Hawaii Community FCU,HI-02
7500,KIHEI,HI,96753,485310.0,Corporation,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,FIRST HAWAIIAN BANK,HI-02
8600,HONOLULU,HI,96819,722513.0,Corporation,Asian,Male Owned,Non-Veteran,2.0,04/27/2020,Hawaii National Bank.,HI-01
26700,KAPOLEI,HI,96707,524210.0,Corporation,Unanswered,Unanswered,Unanswered,1.0,04/07/2020,"American Savings Bank, FSB(First State Bank)",HI-02
22515,MILILANI,HI,96789,445110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,7.0,05/20/2020,FIRST HAWAIIAN BANK,HI-01
22878,HONOLULU,HI,96813,611710.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,2020-06-29,CDC Small Business Finance Corporation,HI-01
11800,EWA BEACH,HI,96706,541219.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,"American Savings Bank, FSB(First State Bank)",HI-01
32446,KAILUA KONA,HI,96734,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,9.0,05/02/2020,FIRST HAWAIIAN BANK,HI-02
46900,KAILUA KONA,HI,96740,236220.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,3.0,04/05/2020,"ASB, FSB",HI-02
13510,KAPOLEI,HI,96707,812199.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/12/2020,Bank of Hawaii,HI-02
32422.5,WAIMEA,HI,96796,236118.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/29/2020,Gather FCU,HI-02
9900,KAHULUI,HI,96732,541219.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,HI-02
36200,HILO,HI,96720,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,5.0,05/13/2020,Central Pacific Bank,HI-02
44173.07,KAILUA KONA,HI,96740,813211.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,0.0,05/21/2020,Central Pacific Bank,HI-02
11000,HONOLULU,HI,96813,531210.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/06/2020,"ASB, FSB",HI-01
97762,HONOLULU,HI,96813,541110.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,7.0,04/15/2020,FIRST HAWAIIAN BANK,HI-01
12100,AIEA,HI,96701,722511.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/12/2020,"American Savings Bank, FSB(First State Bank)",HI-01
44700,HONOLULU,HI,96826,448310.0,Limited  Liability Company(LLC),Unknown,,Unanswered,3.0,04/15/2020,FIRST HAWAIIAN BANK,HI-01
5375,KAILUA KONA,HI,96740,812113.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,05/12/2020,Bank of Hawaii,HI-02
5000,HONOLULU,HI,96815,999990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0.0,05/02/2020,Central Pacific Bank,HI-01
19700,HONOLULU,HI,96826,331315.0,Self-Employed Individuals,Unanswered,Male Owned;,Non-Veteran,1.0,2020-04-30,Central Pacific Bank,HI-01
33030,KEAAU,HI,96749,722513.0,Corporation,Unanswered,Unanswered,Unanswered,9.0,04/27/2020,Bank of Hawaii,HI-02
85000,HONOLULU,HI,96814,621210.0,Corporation,Unanswered,Unanswered,Unanswered,0.0,2020-04-30,Central Pacific Bank,HI-01
37800,HONOLULU,HI,96817,621210.0,Corporation,Unknown,,Unanswered,6.0,04/08/2020,Central Pacific Bank,HI-01
10000,HONOLULU,HI,96825,518210.0,Corporation,Unknown,,Unanswered,2.0,05/01/2020,"BOA, National Association",HI-01
38457,HONOLULU,HI,96815,611620.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7.0,2020-04-30,FIRST HAWAIIAN BANK,HI-01
58989,WAILUKU,HI,96793,811121.0,Corporation,Asian,Male Owned,Non-Veteran,7.0,06/05/2020,FIRST HAWAIIAN BANK,HI-02
19345,AIEA,HI,96701,236118.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Hawaii,HI-01
133600,KAILUA KONA,HI,96734,236115.0,Subchapter S Corporation,White,Male Owned,Unanswered,10.0,04/05/2020,"ASB, FSB",HI-02
6482.5,LAWAI,HI,96765,711510.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,05/20/2020,FIRST HAWAIIAN BANK,HI-02
4200,HONOLULU,HI,96816,561499.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/06/2020,"ASB, FSB",HI-01
48822,HONOLULU,HI,96822,722513.0,Limited  Liability Company(LLC),Unknown,,Unanswered,,04/29/2020,Bank of Hawaii,HI-01
2031.47,KAPAA,HI,96746,541990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,08/07/2020,Allegacy FCU,HI-02
76962,KAILUA KONA,HI,96740,423320.0,Corporation,Asian,Female Owned,Non-Veteran,0.0,08/05/2020,"wells fargo bank, national association",HI-02
9000,HONOLULU,HI,96816,312112.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-01
59223,PRINCEVILLE,HI,96722,236115.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,06/11/2020,Celtic Bank Corporation,HI-02
20800,HONOLULU,HI,96815,611710.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/05/2020,Bank of Hawaii,HI-01
81500,PAAUILO,HI,96776,445291.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,16.0,04/07/2020,"American Savings Bank, FSB(First State Bank)",HI-02
76000,HONOLULU,HI,96814,722511.0,Corporation,Asian,Male Owned;,Non-Veteran,15.0,04/07/2020,Central Pacific Bank,HI-01
55600,HONOLULU,HI,96816,236220.0,Limited  Liability Company(LLC),Unknown,,Unanswered,5.0,04/07/2020,FIRST HAWAIIAN BANK,HI-01
24800,HONOLULU,HI,96822,541820.0,Corporation,Unknown,,Unanswered,5.0,04/07/2020,"American Savings Bank, FSB(First State Bank)",HI-01
70500,LAHAINA,HI,96761,236220.0,Corporation,White,Male Owned,Non-Veteran,8.0,04/07/2020,Hawaii National Bank.,HI-02
31300,HALEIWA,HI,96712,711310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,2.0,04/10/2020,Central Pacific Bank,HI-02
5150,KAPOLEI,HI,96707,812990.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,06/22/2020,Celtic Bank Corporation,HI-02
111900,KAILUA KONA,HI,96740,333415.0,Corporation,Unanswered,Unanswered,Unanswered,7.0,04/06/2020,"ASB, FSB",HI-02
18135,LAHAINA,HI,96761,532281.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,05/13/2020,Intuit Financing Inc.,HI-02
4741.15,HONOLULU,HI,96813,711190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,2020-04-30,Celtic Bank Corporation,HI-01
39907,KAILUA KONA,HI,96740,722511.0,Corporation,Unanswered,Male Owned,Non-Veteran,5.0,04/27/2020,Bank of Hawaii,HI-02
40797,HANAPEPE,HI,96716,325620.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,05/03/2020,Cross River Bank,HI-02
30560.65,HONOLULU,HI,96813,722513.0,Subchapter S Corporation,Unknown,,Unanswered,11.0,04/28/2020,FIRST HAWAIIAN BANK,HI-01
11300,HONOLULU,HI,96821,531311.0,Sole Proprietorship,Unknown,,Unanswered,1.0,04/28/2020,Central Pacific Bank,HI-01
30000,KAILUA KONA,HI,96734,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4.0,04/05/2020,"ASB, FSB",HI-02
6000,MAKAWAO,HI,96768,812113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/15/2020,Central Pacific Bank,HI-02
20900,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/10/2020,Central Pacific Bank,HI-01
11800,WAIPAHU,HI,96797,621330.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-01
6000,HONOLULU,HI,96819,445310.0,Subchapter S Corporation,Unknown,,Unanswered,2.0,2020-04-30,FIRST HAWAIIAN BANK,HI-01
63410,HONOLULU,HI,96814,621111.0,Limited  Liability Company(LLC),Unknown,,Unanswered,,04/13/2020,Bank of Hawaii,HI-01
10575,HILO,HI,96720,561730.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,05/27/2020,CU Hawaii FCU,HI-02
1355.01,KAILUA KONA,HI,96740,481211.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,Celtic Bank Corporation,HI-02
8700,PEARL CITY,HI,96782,722515.0,Corporation,Asian,Male Owned,Unanswered,2.0,06/16/2020,Ohana Pacific Bank,HI-01
23100,HONOLULU,HI,96814,447110.0,Corporation,Asian,Male Owned;,Unanswered,3.0,05/01/2020,Ohana Pacific Bank,HI-01
39202.5,HONOLULU,HI,96819,423730.0,Subchapter S Corporation,Unknown,,Unanswered,5.0,04/28/2020,FIRST HAWAIIAN BANK,HI-01
14462,PAIA,HI,96779,453998.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6.0,06/26/2020,Cross River Bank,HI-02
47400,HONOLULU,HI,96813,493190.0,Limited  Liability Company(LLC),Asian,Male Owned;,Unanswered,4.0,04/14/2020,"American Savings Bank, FSB",HI-01
13060,HONOLULU,HI,96813,812990.0,Sole Proprietorship,Unknown,,Unanswered,1.0,04/15/2020,Bank of Hawaii,HI-01
23100,HONOLULU,HI,96813,541611.0,Limited  Liability Company(LLC),Unknown,,Unanswered,5.0,04/09/2020,Central Pacific Bank,HI-01
5296,HONOLULU,HI,96814,812199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,7.0,05/07/2020,FIRST HAWAIIAN BANK,HI-01
44800,HILO,HI,96720,621210.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,04/16/2020,FIRST HAWAIIAN BANK,HI-02
28100,KILAUEA,HI,96754,339116.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,1.0,05/12/2020,First Foundation Bank,HI-02
10200,HONOLULU,HI,96821,551112.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/07/2020,Central Pacific Bank,HI-01
96100,HONOLULU,HI,96816,811121.0,Corporation,Asian,Male Owned,Non-Veteran,10.0,04/15/2020,Hawaii National Bank.,HI-01
4000,WAIALUA,HI,96791,113310.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,2.0,05/04/2020,"American Savings Bank, FSB(First State Bank)",HI-02
16500,HONOLULU,HI,96816,531210.0,Sole Proprietorship,Asian,Female Owned;,Non-Veteran,1.0,05/07/2020,Hawaii National Bank.,HI-01
11041,HONOLULU,HI,96818,722513.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,9.0,04/29/2020,Cross River Bank,HI-01
20832,HONOLULU,HI,96813,541110.0,Corporation,Unknown,,Unanswered,1.0,04/27/2020,Bank of Hawaii,HI-01
41515,MAKAWAO,HI,96768,541330.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,HI-02
57200,HONOLULU,HI,96826,722410.0,Corporation,Unknown,,Unanswered,18.0,04/10/2020,Central Pacific Bank,HI-01
