LoanAmount,City,State,Zip,NAICSCode,BusinessType,NonProfit,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,Lender 1,Lender 2,CD
4300.0,Honolulu,HI,96815,541310.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/08/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
77500.0,Hilo,HI,96720,532111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,5.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
907.0,Kahuku,HI,96731,541890.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,06/26/2020,MBE Capital Partners,MBE Capital Partners,,HI-02
64670.0,Kaunakakai,HI,96748,111998.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,0.0,05/02/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
12687.0,Hilo,HI,96720,423710.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,06/09/2020,CU Hawaii FCU,CU Hawaii FCU,,HI-02
27392.5,Hanalei,HI,96714,238910.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
6250.0,Honolulu,HI,96821,541219.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,,07/23/2020,"Fundbox, Inc.",Fundbox,Inc.,HI-01
110094.0,Aiea,HI,96701,722511.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Unanswered,36.0,05/04/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
18340.0,Kahului,HI,96732,531210.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,07/24/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-02
94425.0,Honolulu,HI,96816,512240.0,Corporation,,Unanswered,Unanswered,Unanswered,,04/08/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
13600.0,Honolulu,HI,96822,812990.0,Limited Liability Company(LLC),,Asian,Female Owned,Unanswered,1.0,04/28/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-01
17800.0,Lahaina,HI,96761,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
27435.0,Volcano,HI,96785,424930.0,Corporation,,Unanswered,Unanswered,Unanswered,,2020-04-30,Bank of Hawaii,Bank of Hawaii,,HI-02
20000.0,Honolulu,HI,96817,722513.0,Limited Liability Company(LLC),,Asian,Female Owned,Non-Veteran,4.0,04/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
19000.0,Kailua Kona,HI,96740,722511.0,Partnership,,Unanswered,Unanswered,Unanswered,0.0,05/21/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
2500.0,Honolulu,HI,96826,453110.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/08/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
4354.0,Honolulu,HI,96825,711130.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,08/03/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-01
8700.0,Wahiawa,HI,96786,722511.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/02/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
44500.0,Honolulu,HI,96817,621111.0,Sole Proprietorship,,Asian,Male Owned,Veteran,3.0,04/15/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
18300.0,Kailua Kona,HI,96745,236115.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
84100.0,Lahaina,HI,96761,713990.0,Corporation,,Unanswered,Male Owned,Unanswered,13.0,04/07/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
72467.5,Honolulu,HI,96819,621111.0,Corporation,,Unanswered,Unanswered,Unanswered,6.0,05/01/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
8475.0,Honolulu,HI,96813,541611.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/11/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
31957.5,Lihue,HI,96766,238210.0,Corporation,,Unanswered,Unanswered,Unanswered,6.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
17500.0,Honolulu,HI,96822,711510.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/05/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
40275.0,Kailua Kona,HI,96734,722511.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,5.0,06/03/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
55400.0,Kailua Kona,HI,96734,236118.0,Corporation,,Unanswered,Unanswered,Unanswered,15.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
5800.0,Haleiwa,HI,96712,531210.0,Sole Proprietorship,,Unanswered,Male Owned,Unanswered,0.0,05/01/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
24987.0,Paia,HI,96779,561520.0,Corporation,,Unanswered,Unanswered,Unanswered,8.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
55300.0,Lihue,HI,96766,722513.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/22/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
33300.0,Mililani,HI,96789,562910.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,2.0,05/02/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
90900.0,Kahului,HI,96732,813110.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,10.0,04/07/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
37400.0,Kapaa,HI,96746,812990.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/11/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
2840.0,Honolulu,HI,96816,541310.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
42250.0,Honolulu,HI,96819,236115.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,05/02/2020,Celtic Bank Corporation,Celtic Bank Corporation,,HI-01
8750.0,Honolulu,HI,96814,541990.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,WebBank,WebBank,,HI-01
22800.0,Kaunakakai,HI,96748,722513.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,7.0,05/14/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
40000.0,Honolulu,HI,96826,722513.0,Corporation,,Asian,Male Owned,Non-Veteran,9.0,04/11/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
5465.0,Honolulu,HI,96813,812112.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/15/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
20000.0,Kihei,HI,96753,425110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
7805.0,Kahului,HI,96732,311991.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,,07/29/2020,"Fundbox, Inc.",Fundbox,Inc.,HI-02
14700.0,Honolulu,HI,96817,611710.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,04/10/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
126900.0,Wailuku,HI,96793,238290.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,10.0,04/07/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
29500.0,Honolulu,HI,96814,812112.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
41200.0,Kapolei,HI,96707,621399.0,Limited Liability Company(LLC),,Asian,Female Owned,Non-Veteran,5.0,04/15/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
49297.0,Makawao,HI,96768,236115.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,,06/16/2020,Celtic Bank Corporation,Celtic Bank Corporation,,HI-02
28800.0,Paauilo,HI,96776,112111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
12697.0,Honolulu,HI,96817,453220.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
19214.0,Honolulu,HI,96816,611610.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
131980.0,Wahiawa,HI,96786,238220.0,Corporation,,Unanswered,Unanswered,Unanswered,24.0,05/12/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
30000.0,Kamuela,HI,96743,453920.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,04/14/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
12400.0,Lahaina,HI,96761,448310.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,1.0,04/11/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
35000.0,Waianae,HI,96792,722511.0,Corporation,,Unanswered,Unanswered,Unanswered,11.0,04/11/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
10453.0,Honolulu,HI,96813,445210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,10.0,05/13/2020,Intuit Financing Inc.,Intuit Financing Inc,,HI-01
11570.0,Kaneohe,HI,96744,445110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
29775.0,Kihei,HI,96753,236115.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,,06/18/2020,Celtic Bank Corporation,Celtic Bank Corporation,,HI-02
13657.5,Haiku,HI,96708,325611.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/28/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
72700.0,Honolulu,HI,96816,531190.0,Corporation,,Unanswered,Unanswered,Unanswered,0.0,2020-04-30,Central Pacific Bank,Central Pacific Bank,,HI-01
61192.0,Honolulu,HI,96817,811121.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
4400.0,Honolulu,HI,96817,561510.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/06/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
20900.0,Honolulu,HI,96814,531210.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,0.0,05/08/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
87725.0,Haleiwa,HI,96712,531210.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,,04/14/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
12712.0,Honolulu,HI,96819,453110.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,"Kabbage, Inc.",Kabbage,Inc.,HI-01
20800.0,Kapolei,HI,96707,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/02/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
99392.0,Kaneohe,HI,96744,111219.0,Corporation,,Unanswered,Unanswered,Unanswered,,05/04/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
52000.0,Honolulu,HI,96826,453210.0,Corporation,,Unanswered,Unanswered,Unanswered,7.0,04/07/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
11250.0,Honolulu,HI,96818,236118.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,0.0,05/05/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
22900.0,Honolulu,HI,96826,999990.0,Corporation,,Unanswered,Unanswered,Unanswered,8.0,04/06/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
21100.0,Honolulu,HI,96814,531210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,05/13/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
3310.0,Kailua Kona,HI,96740,721199.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,05/21/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
2677.5,Kihei,HI,96753,621399.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,06/16/2020,Celtic Bank Corporation,Celtic Bank Corporation,,HI-02
20800.0,Honolulu,HI,96814,488999.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
18500.0,Honolulu,HI,96815,423940.0,Corporation,,Asian,Male Owned,Non-Veteran,1.0,04/28/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
16625.62,Honolulu,HI,96816,454390.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,07/30/2020,Cross River Bank,Cross River Bank,,HI-01
16875.0,Honolulu,HI,96816,448190.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
7300.0,Kapaa,HI,96746,531110.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
21100.0,Honolulu,HI,96813,541199.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/13/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
20833.0,Honolulu,HI,96814,531210.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,1.0,05/16/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
15965.0,Kalaheo,HI,96741,238350.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,,04/10/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
14500.0,Honolulu,HI,96816,541110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,05/02/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
84500.0,Hilo,HI,96720,541940.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,15.0,04/11/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
17655.0,Makawao,HI,96768,541310.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,0.0,06/02/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
17800.0,Haiku,HI,96708,811111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,2020-04-30,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
101610.0,Honolulu,HI,96813,621111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/12/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
27500.0,Lihue,HI,96766,531311.0,Corporation,,Unanswered,Male Owned,Non-Veteran,2.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
130800.0,Waipahu,HI,96797,424490.0,Corporation,,Asian,Male Owned,Non-Veteran,23.0,04/06/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
4300.0,Honolulu,HI,96813,624410.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
43505.0,Ewa Beach,HI,96706,531210.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,04/27/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
6486.0,Kula,HI,96790,711130.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,07/23/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-02
31300.0,Kapolei,HI,96707,713940.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/29/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
98685.0,Honolulu,HI,96819,423330.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,13.0,2020-05-18,Bank of Hawaii,Bank of Hawaii,,HI-01
9207.0,Honolulu,HI,96817,445210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,10.0,07/28/2020,Intuit Financing Inc.,Intuit Financing Inc,,HI-01
20800.0,Honolulu,HI,96817,621112.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,04/06/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
9479.0,Kapolei,HI,96707,541512.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,08/06/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-02
76400.0,Kahului,HI,96732,238210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,5.0,05/08/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
60000.0,Honolulu,HI,96813,531320.0,Corporation,,Unanswered,Unanswered,Unanswered,,04/11/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
25000.0,Kailua Kona,HI,96734,524210.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
72697.0,Hilo,HI,96720,562111.0,Corporation,,Unanswered,Unanswered,Unanswered,,05/01/2020,CU Hawaii FCU,CU Hawaii FCU,,HI-02
25121.0,Honolulu,HI,96813,621111.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
45000.0,Honolulu,HI,96819,722513.0,Corporation,,Asian,Male Owned,Non-Veteran,7.0,04/28/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
125392.5,Honolulu,HI,96814,621210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,7.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
12500.0,Honolulu,HI,96816,238220.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/11/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
31800.0,Kaneohe,HI,96744,311919.0,Limited Liability Company(LLC),,Asian,Male Owned,Non-Veteran,3.0,04/04/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
25000.0,Kula,HI,96790,531311.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/07/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
20833.0,Honolulu,HI,96819,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,06/26/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
20038.75,Honolulu,HI,96825,611699.0,Limited Liability Company(LLC),,Asian,Female Owned,Unanswered,1.0,04/28/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-01
15000.0,Kapolei,HI,96707,531210.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,04/05/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
17100.0,Honolulu,HI,96816,922130.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/07/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
52320.0,Honolulu,HI,96815,561510.0,Corporation,,Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
26000.0,Honolulu,HI,96813,524210.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/15/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
5700.0,Honolulu,HI,96816,424990.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
37862.5,Waikoloa,HI,96738,813312.0,Non-Profit Organization,Y,Unanswered,Unanswered,Unanswered,4.0,05/01/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
12500.0,Mililani,HI,96789,722320.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,06/26/2020,MBE Capital Partners,MBE Capital Partners,,HI-01
9400.0,Honolulu,HI,96813,621399.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/16/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
14928.8,Kailua Kona,HI,96745,423320.0,Corporation,,Unanswered,Unanswered,Unanswered,2.0,08/07/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-02
110000.0,Kealakekua,HI,96750,722511.0,Corporation,,Unanswered,Unanswered,Unanswered,23.0,04/28/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
18000.0,Waipahu,HI,96797,424320.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/11/2020,HawaiiUSA FCU,HawaiiUSA FCU,,HI-01
20833.0,Honolulu,HI,96825,541519.0,Self-Employed Individuals,,Hispanic,Male Owned,Non-Veteran,1.0,08/04/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-01
17620.0,Waikoloa,HI,96738,561720.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
17685.0,Honolulu,HI,96826,453998.0,Limited Liability Company(LLC),,Unanswered,Male Owned,Non-Veteran,3.0,05/26/2020,Cross River Bank,Cross River Bank,,HI-01
20830.0,Honolulu,HI,96813,541110.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/12/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
38400.0,Honolulu,HI,96819,811198.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/09/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
10600.0,Honolulu,HI,96815,722513.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,4.0,05/09/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
31200.0,Honolulu,HI,96826,424940.0,Corporation,,Unanswered,Unanswered,Unanswered,3.0,04/08/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
2450.0,Honolulu,HI,96813,722513.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,,06/16/2020,Bank of Hawaii,Bank of Hawaii,,HI-01
40020.0,Kihei,HI,96753,813990.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,,04/13/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
27565.0,Kahului,HI,96732,811111.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,05/02/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
3500.0,Kailua Kona,HI,96740,238220.0,Corporation,,Unanswered,Unanswered,Unanswered,1.0,05/02/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
72500.0,Honolulu,HI,96817,425120.0,Corporation,,Unanswered,Unanswered,Unanswered,14.0,04/06/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
16900.0,Honolulu,HI,96821,541613.0,Sole Proprietorship,,Unanswered,Male Owned,Non-Veteran,1.0,05/15/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
45400.0,Honolulu,HI,96817,453110.0,Limited Liability Company(LLC),,Asian,Female Owned,Non-Veteran,7.0,04/09/2020,Hawaii National Bank.,Hawaii National Bank,,HI-01
34000.0,Kihei,HI,96753,721199.0,Corporation,,Unanswered,Unanswered,Unanswered,4.0,06/12/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
129500.0,Wailuku,HI,96793,711310.0,Professional Association,,Unanswered,Unanswered,Unanswered,8.0,04/05/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
25910.15,Lihue,HI,96766,541110.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Alma,Bank of Alma,,HI-02
27500.0,Kailua Kona,HI,96734,236115.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,3.0,04/12/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
9700.0,Volcano,HI,96785,621399.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,0.0,05/01/2020,Central Pacific Bank,Central Pacific Bank,,HI-02
3100.0,Honolulu,HI,96818,485310.0,Self-Employed Individuals,,Asian,Male Owned,Non-Veteran,1.0,2020-04-30,Ohana Pacific Bank,Ohana Pacific Bank,,HI-01
17500.0,Aiea,HI,96701,524210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/10/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
13600.0,Honolulu,HI,96822,522390.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/28/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
67500.0,Honolulu,HI,96816,722513.0,Corporation,,Unanswered,Unanswered,Unanswered,7.0,04/07/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
8075.0,Haiku,HI,96708,236118.0,Independent Contractors,,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,WebBank,WebBank,,HI-02
31527.0,Mililani,HI,96789,237310.0,Corporation,,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-01
76585.0,Hilo,HI,96720,621111.0,Subchapter S Corporation,,Unanswered,Unanswered,Unanswered,8.0,04/16/2020,FIRST HAWAIIAN BANK,FIRST HAWAIIAN BANK,,HI-02
57900.0,Aiea,HI,96701,453220.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,14.0,05/07/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
8440.0,Honolulu,HI,96816,485320.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,0.0,05/13/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
39290.0,Keaau,HI,96749,236115.0,Corporation,,Unanswered,Unanswered,Unanswered,4.0,04/10/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
17200.0,Honolulu,HI,96825,621999.0,Self-Employed Individuals,,Unanswered,Unanswered,Unanswered,26.0,04/14/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
7100.0,Kapolei,HI,96707,621210.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,4.0,04/11/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
99425.0,Aiea,HI,96701,238310.0,Partnership,,Asian,Unanswered,Unanswered,7.0,06/26/2020,"Kabbage, Inc.",Kabbage,Inc.,HI-01
6700.0,Honolulu,HI,96822,531210.0,Sole Proprietorship,,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
7200.0,Honolulu,HI,96825,541213.0,Limited Liability Company(LLC),,Unanswered,Unanswered,Unanswered,1.0,04/11/2020,Central Pacific Bank,Central Pacific Bank,,HI-01
85612.0,Hauula,HI,96717,722513.0,Corporation,,White,Male Owned,Non-Veteran,,04/15/2020,Bank of Hawaii,Bank of Hawaii,,HI-02
92200.0,Honolulu,HI,96817,811420.0,Corporation,,Unanswered,Male Owned,Non-Veteran,7.0,04/06/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-01
38000.0,Hilo,HI,96720,722511.0,Corporation,,Unanswered,Unanswered,Unanswered,6.0,04/10/2020,"American Savings Bank, FSB",American Savings Bank,FSB,HI-02
